,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
130,22314,6,7,1995,2,NL,M,34.0,,Neotoma,albigula,Rodent,Control
131,22728,9,23,1995,2,NL,F,32.0,165.0,Neotoma,albigula,Rodent,Control
132,22899,10,28,1995,2,NL,F,32.0,171.0,Neotoma,albigula,Rodent,Control
133,23032,12,2,1995,2,NL,F,33.0,,Neotoma,albigula,Rodent,Control
598,22003,1,11,1995,2,DM,M,37.0,41.0,Dipodomys,merriami,Rodent,Control
599,22042,2,4,1995,2,DM,F,36.0,45.0,Dipodomys,merriami,Rodent,Control
600,22044,2,4,1995,2,DM,M,37.0,46.0,Dipodomys,merriami,Rodent,Control
601,22105,3,4,1995,2,DM,F,37.0,49.0,Dipodomys,merriami,Rodent,Control
602,22109,3,4,1995,2,DM,M,37.0,46.0,Dipodomys,merriami,Rodent,Control
603,22168,4,1,1995,2,DM,M,36.0,48.0,Dipodomys,merriami,Rodent,Control
604,22250,4,29,1995,2,DM,F,36.0,48.0,Dipodomys,merriami,Rodent,Control
605,22368,6,27,1995,2,DM,M,37.0,44.0,Dipodomys,merriami,Rodent,Control
606,22375,6,27,1995,2,DM,F,35.0,27.0,Dipodomys,merriami,Rodent,Control
607,22444,7,20,1995,2,DM,F,31.0,37.0,Dipodomys,merriami,Rodent,Control
608,22550,8,26,1995,2,DM,F,37.0,26.0,Dipodomys,merriami,Rodent,Control
609,22560,8,26,1995,2,DM,F,34.0,41.0,Dipodomys,merriami,Rodent,Control
610,22689,9,23,1995,2,DM,F,33.0,43.0,Dipodomys,merriami,Rodent,Control
611,22842,10,28,1995,2,DM,F,35.0,50.0,Dipodomys,merriami,Rodent,Control
612,22853,10,28,1995,2,DM,F,34.0,44.0,Dipodomys,merriami,Rodent,Control
613,22865,10,28,1995,2,DM,M,33.0,31.0,Dipodomys,merriami,Rodent,Control
614,22880,10,28,1995,2,DM,M,36.0,44.0,Dipodomys,merriami,Rodent,Control
615,22896,10,28,1995,2,DM,M,34.0,31.0,Dipodomys,merriami,Rodent,Control
616,22997,12,2,1995,2,DM,M,36.0,50.0,Dipodomys,merriami,Rodent,Control
617,23002,12,2,1995,2,DM,M,35.0,40.0,Dipodomys,merriami,Rodent,Control
618,23003,12,2,1995,2,DM,F,35.0,43.0,Dipodomys,merriami,Rodent,Control
619,23041,12,2,1995,2,DM,M,36.0,47.0,Dipodomys,merriami,Rodent,Control
620,23044,12,2,1995,2,DM,M,37.0,43.0,Dipodomys,merriami,Rodent,Control
621,23115,12,21,1995,2,DM,F,37.0,51.0,Dipodomys,merriami,Rodent,Control
622,23117,12,21,1995,2,DM,M,35.0,23.0,Dipodomys,merriami,Rodent,Control
623,23120,12,21,1995,2,DM,M,35.0,42.0,Dipodomys,merriami,Rodent,Control
624,23136,12,21,1995,2,DM,M,33.0,27.0,Dipodomys,merriami,Rodent,Control
625,23144,12,21,1995,2,DM,F,36.0,42.0,Dipodomys,merriami,Rodent,Control
626,23156,12,21,1995,2,DM,M,37.0,47.0,Dipodomys,merriami,Rodent,Control
627,23169,12,21,1995,2,DM,F,36.0,44.0,Dipodomys,merriami,Rodent,Control
1110,22381,6,27,1995,2,PP,M,22.0,21.0,Chaetodipus,penicillatus,Rodent,Control
1111,22440,7,20,1995,2,PP,F,19.0,15.0,Chaetodipus,penicillatus,Rodent,Control
1112,22441,7,20,1995,2,PP,F,19.0,17.0,Chaetodipus,penicillatus,Rodent,Control
1113,22446,7,20,1995,2,PP,M,21.0,19.0,Chaetodipus,penicillatus,Rodent,Control
1114,22449,7,20,1995,2,PP,F,19.0,9.0,Chaetodipus,penicillatus,Rodent,Control
1115,22464,7,20,1995,2,PP,F,20.0,15.0,Chaetodipus,penicillatus,Rodent,Control
1116,22542,8,26,1995,2,PP,F,23.0,18.0,Chaetodipus,penicillatus,Rodent,Control
1117,22546,8,26,1995,2,PP,F,21.0,14.0,Chaetodipus,penicillatus,Rodent,Control
1118,22557,8,26,1995,2,PP,M,23.0,19.0,Chaetodipus,penicillatus,Rodent,Control
1119,22663,9,23,1995,2,PP,F,19.0,11.0,Chaetodipus,penicillatus,Rodent,Control
1120,22669,9,23,1995,2,PP,F,20.0,17.0,Chaetodipus,penicillatus,Rodent,Control
1121,22672,9,23,1995,2,PP,F,18.0,13.0,Chaetodipus,penicillatus,Rodent,Control
1122,22673,9,23,1995,2,PP,F,21.0,16.0,Chaetodipus,penicillatus,Rodent,Control
1123,22682,9,23,1995,2,PP,F,21.0,16.0,Chaetodipus,penicillatus,Rodent,Control
